row_id,issue
2801,last_review_date missing/unparseable
2802,Missing booking_url
2802,last_review_date missing/unparseable
2803,Missing booking_url
2803,last_review_date missing/unparseable
2804,Missing booking_url
2804,last_review_date missing/unparseable
2804,Duplicate email
2804,Duplicate domain
2805,Missing booking_url
2805,last_review_date missing/unparseable
2805,Duplicate email
2805,Duplicate domain
2806,Missing booking_url
2806,last_review_date missing/unparseable
2807,Missing booking_url
2807,last_review_date missing/unparseable
2807,Duplicate email
2807,Duplicate domain
2808,Missing booking_url
2808,last_review_date missing/unparseable
2809,Missing booking_url
2809,last_review_date missing/unparseable
2810,Missing booking_url
2810,last_review_date missing/unparseable
2810,Duplicate email
2810,Duplicate domain
2811,Missing booking_url
2811,last_review_date missing/unparseable
2812,Missing booking_url
2812,last_review_date missing/unparseable
2812,Duplicate email
2813,Missing booking_url
2813,last_review_date missing/unparseable
2814,Missing booking_url
2814,last_review_date missing/unparseable
2814,Duplicate email
2814,Duplicate domain
2814,Duplicate phone
2815,Missing booking_url
2815,last_review_date missing/unparseable
2815,Duplicate domain
2815,Duplicate phone
2816,Missing booking_url
2816,last_review_date missing/unparseable
2817,Missing booking_url
2817,last_review_date missing/unparseable
2817,Duplicate email
2817,Duplicate domain
2818,Missing booking_url
2818,last_review_date missing/unparseable
2819,Missing booking_url
2819,last_review_date missing/unparseable
2820,Missing booking_url
2820,last_review_date missing/unparseable
2821,Missing booking_url
2821,last_review_date missing/unparseable
2821,Duplicate domain
2822,Missing booking_url
2822,last_review_date missing/unparseable
2822,Duplicate email
2822,Duplicate domain
2823,Missing booking_url
2823,last_review_date missing/unparseable
2824,Missing booking_url
2824,last_review_date missing/unparseable
2824,Duplicate email
2824,Duplicate domain
2825,Missing booking_url
2825,last_review_date missing/unparseable
2826,Missing booking_url
2826,last_review_date missing/unparseable
2827,Missing booking_url
2827,last_review_date missing/unparseable
2827,Duplicate email
2827,Duplicate domain
2828,Missing booking_url
2828,last_review_date missing/unparseable
2829,Missing booking_url
2829,last_review_date missing/unparseable
2830,Missing booking_url
2830,last_review_date missing/unparseable
2831,Missing booking_url
2831,last_review_date missing/unparseable
2832,Missing booking_url
2832,last_review_date missing/unparseable
2833,Missing booking_url
2833,last_review_date missing/unparseable
2834,Missing booking_url
2834,last_review_date missing/unparseable
2834,Duplicate domain
2835,Missing booking_url
2835,last_review_date missing/unparseable
2835,Duplicate email
2835,Duplicate domain
2836,Missing booking_url
2836,last_review_date missing/unparseable
2837,Missing booking_url
2837,last_review_date missing/unparseable
2837,Duplicate email
2837,Duplicate domain
2838,Missing booking_url
2838,last_review_date missing/unparseable
2838,Duplicate email
2838,Duplicate domain
2839,Missing booking_url
2839,last_review_date missing/unparseable
2839,Duplicate domain
2840,Missing booking_url
2840,last_review_date missing/unparseable
2841,Missing booking_url
2841,last_review_date missing/unparseable
2842,Missing booking_url
2842,last_review_date missing/unparseable
2843,Missing booking_url
2843,last_review_date missing/unparseable
2843,Duplicate domain
2843,Duplicate phone
2844,Missing booking_url
2844,last_review_date missing/unparseable
2845,Missing booking_url
2845,last_review_date missing/unparseable
2846,Missing booking_url
2846,last_review_date missing/unparseable
2847,Missing booking_url
2847,last_review_date missing/unparseable
2848,Missing booking_url
2848,last_review_date missing/unparseable
2848,Duplicate email
2848,Duplicate domain
2849,Missing booking_url
2849,last_review_date missing/unparseable
2850,Missing booking_url
2850,last_review_date missing/unparseable
2851,Missing booking_url
2851,last_review_date missing/unparseable
2851,Duplicate email
2851,Duplicate domain
2852,Missing booking_url
2852,last_review_date missing/unparseable
2853,Missing booking_url
2853,last_review_date missing/unparseable
2854,Missing booking_url
2854,last_review_date missing/unparseable
2855,Missing booking_url
2855,last_review_date missing/unparseable
2855,Duplicate email
2855,Duplicate domain
2856,Missing booking_url
2856,last_review_date missing/unparseable
2856,Duplicate email
2857,Missing booking_url
2857,last_review_date missing/unparseable
2858,Missing booking_url
2858,last_review_date missing/unparseable
2858,Duplicate email
2858,Duplicate domain
2859,Missing booking_url
2859,last_review_date missing/unparseable
2860,Missing booking_url
2860,last_review_date missing/unparseable
2861,Missing booking_url
2861,last_review_date missing/unparseable
2862,Missing booking_url
2862,last_review_date missing/unparseable
2863,Missing booking_url
2863,last_review_date missing/unparseable
2864,Missing booking_url
2864,last_review_date missing/unparseable
2864,Duplicate email
2865,Missing booking_url
2865,last_review_date missing/unparseable
2866,Missing booking_url
2866,last_review_date missing/unparseable
2867,Missing booking_url
2867,last_review_date missing/unparseable
2867,Duplicate email
2868,Missing booking_url
2868,last_review_date missing/unparseable
2869,Missing booking_url
2869,last_review_date missing/unparseable
2869,Duplicate email
2870,Missing booking_url
2870,last_review_date missing/unparseable
2871,Missing booking_url
2871,last_review_date missing/unparseable
2872,Missing booking_url
2872,last_review_date missing/unparseable
2873,Missing booking_url
2873,last_review_date missing/unparseable
2874,Missing booking_url
2874,last_review_date missing/unparseable
2874,Duplicate domain
2875,Missing booking_url
2875,last_review_date missing/unparseable
2876,Missing booking_url
2876,last_review_date missing/unparseable
2876,Duplicate email
2877,Missing booking_url
2877,last_review_date missing/unparseable
2877,Duplicate email
2877,Duplicate domain
2878,Missing booking_url
2878,last_review_date missing/unparseable
2878,Duplicate email
2878,Duplicate domain
2879,Missing booking_url
2879,last_review_date missing/unparseable
2880,Missing booking_url
2880,last_review_date missing/unparseable
2881,Missing booking_url
2881,last_review_date missing/unparseable
2882,Missing booking_url
2882,last_review_date missing/unparseable
2882,Duplicate domain
2883,Missing booking_url
2883,last_review_date missing/unparseable
2883,Duplicate email
2883,Duplicate domain
2884,Missing booking_url
2884,last_review_date missing/unparseable
2885,Missing booking_url
2885,last_review_date missing/unparseable
2885,Duplicate email
2885,Duplicate domain
2886,Missing booking_url
2886,last_review_date missing/unparseable
2887,Missing booking_url
2887,last_review_date missing/unparseable
2888,Missing booking_url
2888,last_review_date missing/unparseable
2889,Missing booking_url
2889,last_review_date missing/unparseable
2890,Missing booking_url
2890,last_review_date missing/unparseable
2890,Duplicate email
2890,Duplicate domain
2891,Missing booking_url
2891,last_review_date missing/unparseable
2892,Missing booking_url
2892,last_review_date missing/unparseable
2893,Missing booking_url
2893,last_review_date missing/unparseable
2894,Missing booking_url
2894,last_review_date missing/unparseable
2895,Missing booking_url
2895,last_review_date missing/unparseable
2896,Missing booking_url
2896,last_review_date missing/unparseable
2897,Missing booking_url
2897,last_review_date missing/unparseable
2897,Duplicate email
2898,Missing booking_url
2898,last_review_date missing/unparseable
2899,Missing booking_url
2899,last_review_date missing/unparseable
2900,Missing booking_url
2900,last_review_date missing/unparseable
2900,Duplicate email
2901,Missing booking_url
2901,last_review_date missing/unparseable
2901,Duplicate email
2901,Duplicate domain
2902,Missing booking_url
2902,last_review_date missing/unparseable
2902,Duplicate email
2903,Missing booking_url
2903,last_review_date missing/unparseable
2903,Duplicate email
2904,Missing booking_url
2904,last_review_date missing/unparseable
2904,Duplicate email
2904,Duplicate domain
2904,Duplicate phone
2905,Missing booking_url
2905,last_review_date missing/unparseable
2906,Missing booking_url
2906,last_review_date missing/unparseable
2906,Duplicate email
2906,Duplicate domain
2907,Missing booking_url
2907,last_review_date missing/unparseable
2907,Duplicate email
2907,Duplicate domain
2907,Duplicate phone
2908,Missing booking_url
2908,last_review_date missing/unparseable
2908,Duplicate email
2908,Duplicate domain
2909,Missing booking_url
2909,last_review_date missing/unparseable
2910,Missing booking_url
2910,last_review_date missing/unparseable
2911,Missing booking_url
2911,last_review_date missing/unparseable
2912,Missing booking_url
2912,last_review_date missing/unparseable
2913,Missing booking_url
2913,last_review_date missing/unparseable
2914,Missing booking_url
2914,last_review_date missing/unparseable
2915,Missing booking_url
2915,last_review_date missing/unparseable
2915,Duplicate email
2915,Duplicate domain
2916,Missing booking_url
2916,last_review_date missing/unparseable
2917,Missing booking_url
2917,last_review_date missing/unparseable
2918,Missing booking_url
2918,last_review_date missing/unparseable
2919,Missing booking_url
2919,last_review_date missing/unparseable
2920,Missing booking_url
2920,last_review_date missing/unparseable
2921,Missing booking_url
2921,last_review_date missing/unparseable
2922,Missing booking_url
2922,last_review_date missing/unparseable
2923,Missing booking_url
2923,last_review_date missing/unparseable
2923,Duplicate email
2923,Duplicate domain
2924,Missing booking_url
2924,last_review_date missing/unparseable
2924,Duplicate email
2925,Missing booking_url
2925,last_review_date missing/unparseable
2925,Duplicate domain
2926,Missing booking_url
2926,last_review_date missing/unparseable
2927,Missing booking_url
2927,last_review_date missing/unparseable
2928,Missing booking_url
2928,last_review_date missing/unparseable
2929,Missing booking_url
2929,last_review_date missing/unparseable
2929,Duplicate email
2929,Duplicate domain
2929,Duplicate phone
2930,Missing booking_url
2930,last_review_date missing/unparseable
2930,Duplicate email
2930,Duplicate domain
2930,Duplicate phone
2931,Missing booking_url
2931,last_review_date missing/unparseable
2931,Duplicate email
2931,Duplicate domain
2932,Missing booking_url
2932,last_review_date missing/unparseable
2933,Missing booking_url
2933,last_review_date missing/unparseable
2934,Missing booking_url
2934,last_review_date missing/unparseable
2935,Missing booking_url
2935,last_review_date missing/unparseable
2935,Duplicate domain
2935,Duplicate phone
2936,Missing booking_url
2936,last_review_date missing/unparseable
2936,Duplicate email
2936,Duplicate domain
2937,Missing booking_url
2937,last_review_date missing/unparseable
2938,Missing booking_url
2938,last_review_date missing/unparseable
2939,Missing booking_url
2939,last_review_date missing/unparseable
2940,Missing booking_url
2940,last_review_date missing/unparseable
2940,Duplicate domain
2941,Missing booking_url
2941,last_review_date missing/unparseable
2941,Duplicate domain
2942,Missing booking_url
2942,last_review_date missing/unparseable
2943,Missing booking_url
2943,last_review_date missing/unparseable
2944,Missing booking_url
2944,last_review_date missing/unparseable
2944,Duplicate email
2944,Duplicate domain
2945,Missing booking_url
2945,last_review_date missing/unparseable
2946,Missing booking_url
2946,last_review_date missing/unparseable
2947,Missing booking_url
2947,last_review_date missing/unparseable
2947,Duplicate email
2947,Duplicate domain
2947,Duplicate phone
2948,Missing booking_url
2948,last_review_date missing/unparseable
2948,Duplicate email
2948,Duplicate domain
2949,Missing booking_url
2949,last_review_date missing/unparseable
2950,Missing booking_url
2950,last_review_date missing/unparseable
2951,Missing booking_url
2951,last_review_date missing/unparseable
2952,Missing booking_url
2952,last_review_date missing/unparseable
2952,Duplicate email
2952,Duplicate domain
2953,Missing booking_url
2953,last_review_date missing/unparseable
2954,Missing booking_url
2954,last_review_date missing/unparseable
2955,Missing booking_url
2955,last_review_date missing/unparseable
2955,Duplicate email
2955,Duplicate domain
2956,Missing booking_url
2956,last_review_date missing/unparseable
2957,Missing booking_url
2957,last_review_date missing/unparseable
2957,Duplicate email
2957,Duplicate domain
2957,Duplicate phone
2958,Missing booking_url
2958,last_review_date missing/unparseable
2959,Missing booking_url
2959,last_review_date missing/unparseable
2960,Missing booking_url
2960,last_review_date missing/unparseable
2960,Duplicate domain
2961,Missing booking_url
2961,last_review_date missing/unparseable
2962,Missing booking_url
2962,last_review_date missing/unparseable
2963,Missing booking_url
2963,last_review_date missing/unparseable
2963,Duplicate email
2963,Duplicate domain
2964,Missing booking_url
2964,last_review_date missing/unparseable
2964,Duplicate email
2964,Duplicate domain
2965,Missing booking_url
2965,last_review_date missing/unparseable
2965,Duplicate domain
2966,Missing booking_url
2966,last_review_date missing/unparseable
2967,Missing booking_url
2967,last_review_date missing/unparseable
2967,Duplicate domain
2968,Missing booking_url
2968,last_review_date missing/unparseable
2969,Missing booking_url
2969,last_review_date missing/unparseable
2970,Missing booking_url
2970,last_review_date missing/unparseable
2971,Missing booking_url
2971,last_review_date missing/unparseable
2972,Missing booking_url
2972,last_review_date missing/unparseable
2973,Missing booking_url
2973,last_review_date missing/unparseable
2974,Missing booking_url
2974,last_review_date missing/unparseable
2975,Missing booking_url
2975,last_review_date missing/unparseable
2976,Missing booking_url
2976,last_review_date missing/unparseable
2977,Missing booking_url
2977,last_review_date missing/unparseable
2978,Missing booking_url
2978,last_review_date missing/unparseable
2979,Missing booking_url
2979,last_review_date missing/unparseable
2980,Missing booking_url
2980,last_review_date missing/unparseable
2981,Missing booking_url
2981,last_review_date missing/unparseable
2981,Duplicate domain
2982,Missing booking_url
2982,last_review_date missing/unparseable
2983,Missing booking_url
2983,last_review_date missing/unparseable
2983,Duplicate email
2984,Missing booking_url
2984,last_review_date missing/unparseable
2985,Missing booking_url
2985,last_review_date missing/unparseable
2985,Duplicate email
2985,Duplicate domain
2986,Missing booking_url
2986,last_review_date missing/unparseable
2987,Missing booking_url
2987,last_review_date missing/unparseable
2988,Missing booking_url
2988,last_review_date missing/unparseable
2989,Missing booking_url
2989,last_review_date missing/unparseable
2990,Missing booking_url
2990,last_review_date missing/unparseable
2991,Missing booking_url
2991,last_review_date missing/unparseable
2992,Missing booking_url
2992,last_review_date missing/unparseable
2993,Missing booking_url
2993,last_review_date missing/unparseable
2993,Duplicate email
2993,Duplicate domain
2994,Missing booking_url
2994,last_review_date missing/unparseable
2995,Missing booking_url
2995,last_review_date missing/unparseable
2995,Duplicate domain
2995,Duplicate phone
2996,Missing booking_url
2996,last_review_date missing/unparseable
2997,Missing booking_url
2997,last_review_date missing/unparseable
2998,Missing booking_url
2998,last_review_date missing/unparseable
2998,Duplicate email
2998,Duplicate domain
2998,Duplicate phone
2999,Missing booking_url
2999,last_review_date missing/unparseable
3000,Missing booking_url
3000,last_review_date missing/unparseable
3001,Missing booking_url
3001,last_review_date missing/unparseable
3002,Missing booking_url
3002,last_review_date missing/unparseable
3003,Missing booking_url
3003,last_review_date missing/unparseable
3004,Missing booking_url
3004,last_review_date missing/unparseable
3005,Missing booking_url
3005,last_review_date missing/unparseable
3006,Missing booking_url
3006,last_review_date missing/unparseable
3007,Missing booking_url
3007,last_review_date missing/unparseable
3008,Missing booking_url
3008,last_review_date missing/unparseable
3009,Missing booking_url
3009,last_review_date missing/unparseable
3010,Missing booking_url
3010,last_review_date missing/unparseable
3011,Missing booking_url
3011,last_review_date missing/unparseable
3012,Missing booking_url
3012,last_review_date missing/unparseable
3013,Missing booking_url
3013,last_review_date missing/unparseable
3014,Missing booking_url
3014,last_review_date missing/unparseable
3015,Missing booking_url
3015,last_review_date missing/unparseable
3016,Missing booking_url
3016,last_review_date missing/unparseable
3016,Duplicate domain
3017,Missing booking_url
3017,last_review_date missing/unparseable
3017,Duplicate email
3017,Duplicate domain
3018,Missing booking_url
3018,last_review_date missing/unparseable
3018,Duplicate email
3018,Duplicate domain
3019,Missing booking_url
3019,last_review_date missing/unparseable
3020,Missing booking_url
3020,last_review_date missing/unparseable
3021,Missing booking_url
3021,last_review_date missing/unparseable
3021,Duplicate email
3021,Duplicate domain
3022,Missing booking_url
3022,last_review_date missing/unparseable
3023,Missing booking_url
3023,last_review_date missing/unparseable
3024,Missing booking_url
3024,last_review_date missing/unparseable
3025,Missing booking_url
3025,last_review_date missing/unparseable
3026,Missing booking_url
3026,last_review_date missing/unparseable
3027,Missing booking_url
3027,last_review_date missing/unparseable
3027,Duplicate domain
3028,Missing booking_url
3028,last_review_date missing/unparseable
3029,Missing booking_url
3029,last_review_date missing/unparseable
3030,Missing booking_url
3030,last_review_date missing/unparseable
3031,Missing booking_url
3031,last_review_date missing/unparseable
3032,Missing booking_url
3032,last_review_date missing/unparseable
3033,Missing booking_url
3033,last_review_date missing/unparseable
3033,Duplicate email
3033,Duplicate domain
3034,Missing booking_url
3034,last_review_date missing/unparseable
3034,Duplicate email
3034,Duplicate domain
3035,Missing booking_url
3035,last_review_date missing/unparseable
3036,Missing booking_url
3036,last_review_date missing/unparseable
3037,Missing booking_url
3037,last_review_date missing/unparseable
3038,Missing booking_url
3038,last_review_date missing/unparseable
3038,Duplicate email
3038,Duplicate domain
3039,Missing booking_url
3039,last_review_date missing/unparseable
3040,Missing booking_url
3040,last_review_date missing/unparseable
3041,Missing booking_url
3041,last_review_date missing/unparseable
3042,Missing booking_url
3042,last_review_date missing/unparseable
3043,Missing booking_url
3043,last_review_date missing/unparseable
3044,Missing booking_url
3044,last_review_date missing/unparseable
3044,Duplicate email
3044,Duplicate domain
3045,Missing booking_url
3045,last_review_date missing/unparseable
3045,Duplicate email
3045,Duplicate domain
3045,Duplicate phone
3046,Missing booking_url
3046,last_review_date missing/unparseable
3047,Missing booking_url
3047,last_review_date missing/unparseable
3047,Duplicate domain
3048,Missing booking_url
3048,last_review_date missing/unparseable
3049,Missing booking_url
3049,last_review_date missing/unparseable
3050,Missing booking_url
3050,last_review_date missing/unparseable
3051,Missing booking_url
3051,last_review_date missing/unparseable
3052,Missing booking_url
3052,last_review_date missing/unparseable
3053,Missing booking_url
3053,last_review_date missing/unparseable
3053,Duplicate email
3053,Duplicate domain
3054,Missing booking_url
3054,last_review_date missing/unparseable
3055,Missing booking_url
3055,last_review_date missing/unparseable
3056,Missing booking_url
3056,last_review_date missing/unparseable
3056,Duplicate email
3056,Duplicate domain
3057,Missing booking_url
3057,last_review_date missing/unparseable
3058,Missing booking_url
3058,last_review_date missing/unparseable
3059,Missing booking_url
3059,last_review_date missing/unparseable
3060,Missing booking_url
3060,last_review_date missing/unparseable
3061,Missing booking_url
3061,last_review_date missing/unparseable
3062,Missing booking_url
3062,last_review_date missing/unparseable
3062,Duplicate email
3063,Missing booking_url
3063,last_review_date missing/unparseable
3064,Missing booking_url
3064,last_review_date missing/unparseable
3065,Missing booking_url
3065,last_review_date missing/unparseable
3065,Duplicate email
3065,Duplicate domain
3065,Duplicate phone
3066,Missing booking_url
3066,last_review_date missing/unparseable
3067,Missing booking_url
3067,last_review_date missing/unparseable
3068,Missing booking_url
3068,last_review_date missing/unparseable
3069,Missing booking_url
3069,last_review_date missing/unparseable
3070,Missing booking_url
3070,last_review_date missing/unparseable
3070,Duplicate email
3070,Duplicate domain
3071,Missing booking_url
3071,last_review_date missing/unparseable
3072,Missing booking_url
3072,last_review_date missing/unparseable
3072,Duplicate email
3072,Duplicate domain
3073,Missing booking_url
3073,last_review_date missing/unparseable
3074,Missing booking_url
3074,last_review_date missing/unparseable
3075,Missing booking_url
3075,last_review_date missing/unparseable
3076,Missing booking_url
3076,last_review_date missing/unparseable
3077,Missing booking_url
3077,last_review_date missing/unparseable
3078,Missing booking_url
3078,last_review_date missing/unparseable
3079,Missing booking_url
3079,last_review_date missing/unparseable
3080,Missing booking_url
3080,last_review_date missing/unparseable
3080,Duplicate email
3080,Duplicate domain
3081,Missing booking_url
3081,last_review_date missing/unparseable
3081,Duplicate email
3081,Duplicate domain
3081,Duplicate phone
3082,Missing booking_url
3082,last_review_date missing/unparseable
3083,Missing booking_url
3083,last_review_date missing/unparseable
3083,Duplicate email
3083,Duplicate domain
3084,Missing booking_url
3084,last_review_date missing/unparseable
3085,Missing booking_url
3085,last_review_date missing/unparseable
3086,Missing booking_url
3086,last_review_date missing/unparseable
3087,Missing booking_url
3087,last_review_date missing/unparseable
3088,Missing booking_url
3088,last_review_date missing/unparseable
3089,Missing booking_url
3089,last_review_date missing/unparseable
3090,Missing booking_url
3090,last_review_date missing/unparseable
3091,Missing booking_url
3091,last_review_date missing/unparseable
3091,Duplicate email
3091,Duplicate domain
3092,Missing booking_url
3092,last_review_date missing/unparseable
3093,Missing booking_url
3093,last_review_date missing/unparseable
3094,Missing booking_url
3094,last_review_date missing/unparseable
3094,Duplicate email
3094,Duplicate domain
3095,Missing booking_url
3095,last_review_date missing/unparseable
3096,Missing booking_url
3096,last_review_date missing/unparseable
3096,Duplicate email
3096,Duplicate domain
3097,Missing booking_url
3097,last_review_date missing/unparseable
3097,Duplicate email
3098,Missing booking_url
3098,last_review_date missing/unparseable
3098,Duplicate domain
3099,Missing booking_url
3099,last_review_date missing/unparseable
3100,Missing booking_url
3100,last_review_date missing/unparseable
3100,Duplicate email
3100,Duplicate domain
3101,Website missing
3101,Missing booking_url
3101,last_review_date missing/unparseable
3102,Missing booking_url
3102,last_review_date missing/unparseable
3103,Missing booking_url
3103,last_review_date missing/unparseable
3104,Missing booking_url
3104,last_review_date missing/unparseable
3105,Missing booking_url
3105,last_review_date missing/unparseable
3105,Duplicate email
3105,Duplicate domain
3105,Duplicate phone
3106,Missing booking_url
3106,last_review_date missing/unparseable
3107,Missing booking_url
3107,last_review_date missing/unparseable
3107,Duplicate email
3107,Duplicate domain
3108,Missing booking_url
3108,last_review_date missing/unparseable
3108,Duplicate email
3109,Missing booking_url
3109,last_review_date missing/unparseable
3109,Duplicate domain
3110,Missing booking_url
3110,last_review_date missing/unparseable
3110,Duplicate domain
3111,Missing booking_url
3111,last_review_date missing/unparseable
3112,Missing booking_url
3112,last_review_date missing/unparseable
3113,Missing booking_url
3113,last_review_date missing/unparseable
3114,Missing booking_url
3114,last_review_date missing/unparseable
3115,Missing booking_url
3115,last_review_date missing/unparseable
3115,Duplicate email
3115,Duplicate domain
3116,Missing booking_url
3116,last_review_date missing/unparseable
3116,Duplicate email
3116,Duplicate domain
3117,Missing booking_url
3117,last_review_date missing/unparseable
3118,Missing booking_url
3118,last_review_date missing/unparseable
3118,Duplicate email
3119,Missing booking_url
3119,last_review_date missing/unparseable
3120,Missing booking_url
3120,last_review_date missing/unparseable
3120,Duplicate domain
3121,Missing booking_url
3121,last_review_date missing/unparseable
3122,Missing booking_url
3122,last_review_date missing/unparseable
3122,Duplicate domain
3123,Missing booking_url
3123,last_review_date missing/unparseable
3123,Duplicate email
3123,Duplicate domain
3124,Missing booking_url
3124,last_review_date missing/unparseable
3124,Duplicate email
3125,Missing booking_url
3125,last_review_date missing/unparseable
3125,Duplicate email
3126,Missing booking_url
3126,last_review_date missing/unparseable
3127,Missing booking_url
3127,last_review_date missing/unparseable
3128,Missing booking_url
3128,last_review_date missing/unparseable
3129,Missing booking_url
3129,last_review_date missing/unparseable
3129,Duplicate email
3130,Missing booking_url
3130,last_review_date missing/unparseable
3131,Missing booking_url
3131,last_review_date missing/unparseable
3132,Missing booking_url
3132,last_review_date missing/unparseable
3133,Missing booking_url
3133,last_review_date missing/unparseable
3133,Duplicate email
3133,Duplicate domain
3134,Missing booking_url
3134,last_review_date missing/unparseable
3134,Duplicate domain
3135,Missing booking_url
3135,last_review_date missing/unparseable
3136,Missing booking_url
3136,last_review_date missing/unparseable
3137,Missing booking_url
3137,last_review_date missing/unparseable
3138,Website missing
3138,Missing booking_url
3138,last_review_date missing/unparseable
3138,Duplicate email
3139,Missing booking_url
3139,last_review_date missing/unparseable
3140,Missing booking_url
3140,last_review_date missing/unparseable
3140,Duplicate email
3141,Missing booking_url
3141,last_review_date missing/unparseable
3142,Missing booking_url
3142,last_review_date missing/unparseable
3142,Duplicate email
3143,Missing booking_url
3143,last_review_date missing/unparseable
3143,Duplicate email
3143,Duplicate domain
3143,Duplicate phone
3144,Missing booking_url
3144,last_review_date missing/unparseable
3145,Missing booking_url
3145,last_review_date missing/unparseable
3146,Missing booking_url
3146,last_review_date missing/unparseable
3147,Missing booking_url
3147,last_review_date missing/unparseable
3148,Missing booking_url
3148,last_review_date missing/unparseable
3148,Duplicate email
3149,Missing booking_url
3149,last_review_date missing/unparseable
3150,Missing booking_url
3150,last_review_date missing/unparseable
3151,Missing booking_url
3151,last_review_date missing/unparseable
3152,Missing booking_url
3152,last_review_date missing/unparseable
3153,Missing booking_url
3153,last_review_date missing/unparseable
3154,Missing booking_url
3154,last_review_date missing/unparseable
3155,Missing booking_url
3155,last_review_date missing/unparseable
3155,Duplicate email
3155,Duplicate domain
3156,Missing booking_url
3156,last_review_date missing/unparseable
3157,Missing booking_url
3157,last_review_date missing/unparseable
3157,Duplicate email
3157,Duplicate domain
3158,Missing booking_url
3158,last_review_date missing/unparseable
3158,Duplicate email
3158,Duplicate domain
3159,Missing booking_url
3159,last_review_date missing/unparseable
3159,Duplicate domain
3160,Missing booking_url
3160,last_review_date missing/unparseable
3161,Missing booking_url
3161,last_review_date missing/unparseable
3161,Duplicate email
3161,Duplicate domain
3162,Missing booking_url
3162,last_review_date missing/unparseable
3162,Duplicate domain
3163,Missing booking_url
3163,last_review_date missing/unparseable
3164,Missing booking_url
3164,last_review_date missing/unparseable
3165,Missing booking_url
3165,last_review_date missing/unparseable
3166,Missing booking_url
3166,last_review_date missing/unparseable
3167,Missing booking_url
3167,last_review_date missing/unparseable
3167,Duplicate email
3167,Duplicate domain
3168,Missing booking_url
3168,last_review_date missing/unparseable
3169,Missing booking_url
3169,last_review_date missing/unparseable
3170,Missing booking_url
3170,last_review_date missing/unparseable
3171,Missing booking_url
3171,last_review_date missing/unparseable
3172,Missing booking_url
3172,last_review_date missing/unparseable
3173,Missing booking_url
3173,last_review_date missing/unparseable
3174,Missing booking_url
3174,last_review_date missing/unparseable
3174,Duplicate email
3175,Missing booking_url
3175,last_review_date missing/unparseable
3175,Duplicate email
3175,Duplicate domain
3176,Missing booking_url
3176,last_review_date missing/unparseable
3177,Missing booking_url
3177,last_review_date missing/unparseable
3178,Missing booking_url
3178,last_review_date missing/unparseable
3178,Duplicate email
3179,Missing booking_url
3179,last_review_date missing/unparseable
3180,Missing booking_url
3180,last_review_date missing/unparseable
3181,Missing booking_url
3181,last_review_date missing/unparseable
3182,Missing booking_url
3182,last_review_date missing/unparseable
3183,Missing booking_url
3183,last_review_date missing/unparseable
3184,Missing booking_url
3184,last_review_date missing/unparseable
3185,Missing booking_url
3185,last_review_date missing/unparseable
3185,Duplicate email
3185,Duplicate domain
3185,Duplicate phone
3186,Missing booking_url
3186,last_review_date missing/unparseable
3186,Duplicate email
3186,Duplicate domain
3187,Missing booking_url
3187,last_review_date missing/unparseable
3188,Missing booking_url
3188,last_review_date missing/unparseable
3189,Missing booking_url
3189,last_review_date missing/unparseable
3189,Duplicate email
3189,Duplicate domain
3190,Missing booking_url
3190,last_review_date missing/unparseable
3191,Missing booking_url
3191,last_review_date missing/unparseable
3191,Duplicate email
3191,Duplicate domain
3192,Missing booking_url
3192,last_review_date missing/unparseable
3193,Missing booking_url
3193,last_review_date missing/unparseable
3194,Missing booking_url
3194,last_review_date missing/unparseable
3194,Duplicate domain
3195,Missing booking_url
3195,last_review_date missing/unparseable
3196,Missing booking_url
3196,last_review_date missing/unparseable
3197,Missing booking_url
3197,last_review_date missing/unparseable
3198,Missing booking_url
3198,last_review_date missing/unparseable
3199,Missing booking_url
3199,last_review_date missing/unparseable
3200,Missing booking_url
3200,last_review_date missing/unparseable
3201,Missing booking_url
3201,last_review_date missing/unparseable
3202,Missing booking_url
3202,last_review_date missing/unparseable
3203,Missing booking_url
3203,last_review_date missing/unparseable
3204,Missing booking_url
3204,last_review_date missing/unparseable
3204,Duplicate email
3204,Duplicate domain
3205,Missing booking_url
3205,last_review_date missing/unparseable
3205,Duplicate domain
3206,Missing booking_url
3206,last_review_date missing/unparseable
3206,Duplicate email
3206,Duplicate domain
3207,Missing booking_url
3207,last_review_date missing/unparseable
3207,Duplicate email
3208,Missing booking_url
3208,last_review_date missing/unparseable
3209,Missing booking_url
3209,last_review_date missing/unparseable
3210,Missing booking_url
3210,last_review_date missing/unparseable
3211,Missing booking_url
3211,last_review_date missing/unparseable
3211,Duplicate email
3212,Missing booking_url
3212,last_review_date missing/unparseable
3212,Duplicate email
3212,Duplicate domain
3213,Missing booking_url
3213,last_review_date missing/unparseable
3214,Missing booking_url
3214,last_review_date missing/unparseable
3215,Missing booking_url
3215,last_review_date missing/unparseable
3215,Duplicate domain
3216,Missing booking_url
3216,last_review_date missing/unparseable
3217,Missing booking_url
3217,last_review_date missing/unparseable
3218,Missing booking_url
3218,last_review_date missing/unparseable
3219,Missing booking_url
3219,last_review_date missing/unparseable
3220,Missing booking_url
3220,last_review_date missing/unparseable
3220,Duplicate email
3221,Missing booking_url
3221,last_review_date missing/unparseable
3222,Missing booking_url
3222,last_review_date missing/unparseable
3223,Missing booking_url
3223,last_review_date missing/unparseable
3224,Missing booking_url
